mfcc_mean_0,mfcc_std_0,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,delta_mean_0,delta_std_0,delta_mean_1,delta_std_1,delta_mean_2,delta_std_2,delta_mean_3,delta_std_3,delta_mean_4,delta_std_4,delta_mean_5,delta_std_5,delta_mean_6,delta_std_6,delta_mean_7,delta_std_7,delta_mean_8,delta_std_8,delta_mean_9,delta_std_9,delta_mean_10,delta_std_10,delta_mean_11,delta_std_11,delta_mean_12,delta_std_12,delta2_mean_0,delta2_std_0,delta2_mean_1,delta2_std_1,delta2_mean_2,delta2_std_2,delta2_mean_3,delta2_std_3,delta2_mean_4,delta2_std_4,delta2_mean_5,delta2_std_5,delta2_mean_6,delta2_std_6,delta2_mean_7,delta2_std_7,delta2_mean_8,delta2_std_8,delta2_mean_9,delta2_std_9,delta2_mean_10,delta2_std_10,delta2_mean_11,delta2_std_11,delta2_mean_12,delta2_std_12,zcr_mean,zcr_std,centroid_mean,centroid_std,chroma_mean_0,chroma_std_0,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,contrast_mean_0,contrast_std_0,contrast_mean_1,contrast_std_1,contrast_mean_2,contrast_std_2,contrast_mean_3,contrast_std_3,contrast_mean_4,contrast_std_4,contrast_mean_5,contrast_std_5,contrast_mean_6,contrast_std_6,rms_mean,rms_std,accent,file
-159.42986,92.94945,46.538177,56.611843,0.5554674,38.80705,4.9706464,31.46297,10.612851,23.610435,-18.559742,16.960756,-25.110758,14.1936455,-6.853315,13.047057,-15.144378,11.95918,-5.4894276,10.184362,-8.168881,8.036359,3.1975832,9.342296,-12.063459,8.623611,-0.04739066,14.29177,0.04133709,11.336328,0.028448503,7.472033,-0.0071390923,6.069309,-0.0003290943,4.508352,0.002565203,2.88679,0.015209161,2.4728005,0.0022210493,2.5203383,0.00046062315,2.2300534,0.002699763,1.6596202,0.010483334,1.4640104,0.006598827,1.8285089,0.0046303496,1.5309781,-0.010295503,9.002173,-0.024155166,7.502391,0.0016357155,4.8719993,0.0089294305,3.725809,0.0005113527,3.2071757,-0.0017837037,1.8585736,0.0048231557,1.8720429,0.011084144,1.7576785,0.0033632563,1.5546681,-0.009113557,1.2332263,-0.0050187814,1.0314932,0.0011739577,1.1837738,0.0020517935,1.0745531,0.2630485706390675,0.19887947609246354,2703.4893047637165,1533.8463932875445,0.27562928,0.31452098,0.26488453,0.29652634,0.24869241,0.27241844,0.21105695,0.23233679,0.20261249,0.23929788,0.21759823,0.24325778,0.34785834,0.312154,0.54089224,0.37217167,0.5269801,0.33421654,0.46927616,0.3553009,0.37682074,0.33184776,0.30093622,0.31853437,19.858216354412324,6.652349027597227,17.327479872201135,6.024485204028077,20.588422467429883,6.819674332473799,17.4192953554169,3.984994534123966,19.58599448308225,4.010674636717405,18.792042137211087,3.6098112525512445,52.45415978853511,5.302378551680406,0.13042305,0.07314087,Russian English,russian39.mp3
-269.43927,90.30759,82.6157,55.625763,17.152548,30.590487,27.983541,26.151134,8.106562,17.286972,-9.3892145,17.435812,1.442816,12.355034,-10.791686,14.972264,-14.500448,15.528599,2.2400303,11.35209,-2.746333,10.286504,3.4333034,9.234881,6.9762197,10.385414,-0.03844538,13.281359,-0.03971837,10.719404,-0.018073829,5.350438,-0.009658016,4.326227,-0.0070918356,3.36706,-0.0052454206,2.8537881,-0.0054285694,2.2201028,-0.0046495,2.6437583,-0.002513483,2.5667439,-0.0029161954,1.9574556,-0.0042111026,1.880744,-0.003945522,1.6549555,-0.0022241094,1.7974486,0.013158424,8.593077,0.013014834,5.4378414,0.004802242,3.3415604,0.0022660028,2.3550003,0.0021785449,2.1010873,0.0018175798,1.7580773,0.0019666655,1.4453104,0.0015205633,1.6013389,0.00037789837,1.5193518,0.00068969454,1.2573159,0.0016467659,1.2052053,0.0016185963,0.99119955,0.0011276908,1.0303979,0.14008975964413875,0.16127993967419463,1717.0231960196852,1204.3589754307768,0.34109282,0.35168943,0.3091349,0.31582266,0.2950658,0.30969507,0.34239313,0.34783953,0.3495099,0.34883305,0.35017225,0.33264294,0.368694,0.33311775,0.40997985,0.3362446,0.42356914,0.33108342,0.44979027,0.35259056,0.4262948,0.34880352,0.3647786,0.34727785,16.196219489808964,5.198849174646319,17.463774896900084,6.978393433929245,21.19151560899162,7.9254267104204335,17.43851011992872,4.663587349040995,17.478787984777536,3.6873803278150725,17.985867231848804,3.3123201786528154,51.83285115138934,3.9576748939688433,0.08820684,0.08341072,Russian English,russian4.mp3
-235.18077,64.93277,100.41736,36.39037,-0.15436623,35.016964,20.061266,30.750702,-33.096016,27.446062,-13.637541,14.760713,-10.428942,12.38026,-13.047735,10.473815,-7.224922,11.128264,-8.127465,7.894692,-6.7655787,9.624634,-11.963942,8.739398,-10.989682,7.2313175,-0.009334243,11.610669,-0.010377224,6.803267,-0.0046007894,6.5308146,-0.0008341818,5.438461,0.002396946,5.840745,0.0015457515,2.582652,0.005781291,2.1315475,0.0028559838,1.9497209,-0.0057830173,2.031746,0.0013484757,1.5241122,0.002824448,1.9785296,-0.004945068,1.696236,-0.01240204,1.3501761,-0.013773613,6.9240623,-0.0006242126,4.165718,0.0033213247,3.6576195,-0.006939074,3.1235232,-0.0023012494,3.5760622,-0.0049506193,1.6419117,-0.0023253178,1.3560187,0.0027073342,1.2541037,-0.0015391827,1.2559431,-0.0028924714,1.0147492,-0.0019657272,1.2584577,-0.0028964388,1.1766305,-0.000118309115,0.9341174,0.09538710380188067,0.062356093073717145,1530.1941419026666,719.9864808376944,0.29866067,0.34663326,0.18993819,0.2683488,0.1400728,0.2203082,0.16522403,0.26072386,0.1514763,0.2156051,0.19305006,0.24223389,0.20395584,0.261931,0.23869215,0.30870587,0.27660862,0.3122169,0.38963285,0.34813297,0.46251926,0.39624202,0.33422378,0.31439772,23.382752425177557,5.012375927243976,19.707729926541404,4.692298722857983,21.550574005250816,5.5266536460039095,20.116259221642334,4.15301529213707,18.879452784091676,4.052137029155125,20.13430269014541,4.406114241020712,51.17326379715427,4.822514737304354,0.08876485,0.06905072,Russian English,russian40.mp3
-230.30678,87.56149,74.87537,52.419704,-14.993519,30.527903,31.461626,31.629398,-13.157323,26.052406,0.8278913,13.85232,-6.875232,10.893609,-4.3007717,13.029285,-7.9840994,13.297396,-4.3937454,9.380491,-8.225878,11.583022,-13.73561,8.85569,-12.080076,10.5199795,0.13969219,13.616475,-0.0073520127,10.857825,0.020424614,6.2646027,-0.042804293,6.089363,-0.014255244,5.018339,0.02105372,2.5387785,-0.036381554,2.0679677,0.022895839,2.544287,0.007254353,2.2081423,-0.011662223,1.6808248,0.0117198685,1.9992846,-0.0016041845,1.8365961,-0.024148474,1.722603,0.0002947931,8.500668,-0.029781397,7.15698,0.009895412,4.2487173,0.00056759326,3.7689335,-0.005285748,3.3228633,0.0052976767,1.8532028,-0.0022652333,1.460326,0.0011715728,1.6977036,0.007183696,1.4678557,-0.00087889057,1.1983438,0.003299039,1.3526626,0.0015417367,1.174204,-0.008213163,1.3101242,0.17819565993088943,0.12434872905063486,2052.331758508219,1022.3009705333882,0.24181786,0.24344632,0.25759643,0.24833083,0.29267263,0.2795972,0.3213137,0.3011234,0.31662184,0.28469667,0.3304252,0.30747604,0.36903015,0.30376288,0.51974803,0.3518352,0.56323475,0.35450742,0.49639818,0.34470773,0.43224397,0.3546435,0.3100385,0.30645627,20.370266713876074,5.198993635692507,17.200204186873766,6.251830139327076,18.954499602991316,5.8605245043981,16.936988886880368,3.848643782702861,18.510656386870263,3.0012349177558817,20.13589217606046,4.890724694908867,52.523351822658086,5.302123739215681,0.07411545,0.06540919,Russian English,russian41.mp3
-229.92348,77.777565,50.3509,57.526943,-20.770302,38.126083,1.1597391,30.856783,-15.224415,21.656052,-34.986237,15.718847,-22.99605,15.218409,-2.5349731,12.022921,-29.124783,14.688552,-33.410614,11.416507,-1.0359771,11.083104,-15.963629,12.604353,-5.497303,10.286341,0.0755888,12.909717,-0.032977235,11.537559,0.0018806639,7.5825872,-0.0066881557,5.7497683,0.0040283413,4.493172,-0.0056832945,2.6975698,-0.0036716068,3.0242617,1.6059059e-05,2.2746048,0.022708096,2.712454,0.0037119363,2.0613465,-0.007360177,2.0770419,0.0038833346,2.260127,-0.0012287165,1.9704322,-0.09819228,9.166871,0.036219973,7.6775618,0.042700637,4.8163877,-0.009714881,3.15187,0.009049854,2.814476,0.006282709,1.8213446,0.009676758,2.0039418,-0.024733473,1.5210936,0.0038960015,1.7844385,0.021966305,1.485879,-0.009157926,1.6106694,-0.004452582,1.5826763,-0.008864898,1.1712211,0.24577570943938193,0.1716818948753269,2596.978599176298,1325.4823565192385,0.3525396,0.30785772,0.36432964,0.3193671,0.40513965,0.33321416,0.3936645,0.33021575,0.318378,0.29427165,0.26878172,0.27021748,0.30183303,0.30680847,0.3023598,0.28040776,0.37284166,0.32200038,0.40512326,0.31336764,0.39134717,0.30705425,0.37209192,0.3104544,25.405653212030515,5.738519317648286,16.18512770241456,5.905874853052192,19.091353649633007,5.642966654901443,18.75607201329499,5.1039006516082335,19.76116471672345,4.453459755881544,21.84689187624406,4.027453869305429,56.59529982218412,5.210375517903617,0.05254434,0.033869036,Russian English,russian42.mp3
-241.84023,81.8072,49.613483,57.526848,-0.5482019,36.851948,-9.149175,33.146275,-21.401075,22.153141,-28.32347,14.627118,-17.780256,14.746819,-20.737082,14.0559025,-11.725703,12.377814,-20.798063,11.179204,-8.699959,11.552384,-12.455078,10.190466,-11.58103,9.210002,-0.081959456,14.609458,0.053171147,11.662904,0.00820013,7.2299953,-0.034871046,5.871347,0.007903765,4.544134,-0.005667388,2.6187155,0.0072378037,2.7842119,-0.0420605,2.5787787,-0.01930895,2.4272518,0.01921821,2.13936,0.00010242723,2.247467,-0.0050021354,2.01822,0.026574558,1.6506889,-0.05657129,8.422559,-0.0044393633,7.7566133,0.024995986,4.4972043,-0.01759403,3.7409708,-0.002106905,3.0787969,0.009726407,1.6045938,-0.0009931894,1.721926,-0.0059202523,1.6676902,0.0018438109,1.5408552,-0.00012833235,1.5245508,0.0014611952,1.509471,-0.011293831,1.3211241,0.008972368,1.0840981,0.25756512572433776,0.17990573881321537,2694.972157348159,1458.088964928183,0.28498334,0.30715954,0.26705518,0.29852313,0.27814165,0.2999318,0.20256485,0.23742029,0.1747693,0.20642811,0.24014762,0.2544272,0.32789677,0.29050526,0.47398102,0.34921032,0.45028323,0.34111056,0.37492305,0.30756044,0.43941736,0.3633583,0.36121696,0.3291701,20.74089210096638,5.54316239015372,15.940129457111846,5.586464885618915,19.553642604014573,5.2376786098762675,17.849903384183552,4.035646254710501,18.775982592772284,3.609219633308168,21.586752742486873,4.722778923899365,53.41240055073308,5.000571923432277,0.061268073,0.04766984,Russian English,russian43.mp3
-238.79733,101.15357,106.59975,54.490646,6.668691,41.883984,15.503909,30.14047,11.686502,20.101332,14.55359,16.8996,6.7243395,13.68121,-2.7783885,14.397725,-6.9344015,12.86841,-3.438306,8.758389,3.0781767,8.823034,6.466659,8.021712,-3.0651221,8.163254,0.023671396,13.252579,0.009279378,11.034791,-0.0050107636,7.9521112,0.00267325,5.80061,0.0043637985,3.8393111,-0.0072037517,2.9075625,0.0014015341,2.4930832,-0.0010369305,2.5647476,0.013015312,2.1684985,0.013247018,1.62665,0.0019019722,1.5822281,0.007814641,1.4562527,0.00593754,1.5119939,0.00956941,7.206751,-0.0028620372,7.6388555,-0.0062392117,5.7139487,4.042624e-05,3.4266934,-0.0021743674,2.6566284,-0.010842341,1.9995663,-0.0009640423,1.6539384,-0.0028163728,1.7855482,0.00343885,1.564595,0.0024397948,1.0636299,-0.00090885937,1.1485982,0.003743159,1.0690087,0.001616296,1.002233,0.11203196623765868,0.12311323756253535,1562.6082370314118,1252.1585700948322,0.3715605,0.31491727,0.3340167,0.30222875,0.33827126,0.29490405,0.35323477,0.29880652,0.36456606,0.3134624,0.3401161,0.29186687,0.33491406,0.29563063,0.3282204,0.30121258,0.37601995,0.30712378,0.5031087,0.37068665,0.5306628,0.38403168,0.43644106,0.34112224,16.7117801706964,3.6964980857479643,17.179062296948207,6.100419291652816,19.125092829541554,5.977731838103946,17.036818459803502,4.3425121924639996,17.971055867760974,3.4349545827546097,18.90319773277779,3.8076077951955534,51.52221604697697,5.154168472884171,0.09276433,0.07398782,Russian English,russian44.mp3
-225.0082,75.93983,77.36535,51.588818,12.485865,27.090616,5.6922855,26.387001,-7.991146,19.93058,-3.2242212,11.954732,-29.115242,12.855534,-15.516467,13.097337,-10.14943,11.173023,-12.7361765,8.36837,-18.5228,9.03549,-10.101892,6.940116,-17.413353,6.1380177,-0.02905629,13.078324,-0.00094390556,10.9155245,0.023443773,5.2860203,0.0024475432,5.3166885,-0.007929305,4.333019,-0.004860018,2.425352,-0.0038450144,2.5349398,-0.0038322625,2.6387846,-0.0015116426,2.2800329,-0.00035116746,1.5746236,0.00035486714,1.7308565,-0.0024988942,1.3201318,0.007084607,1.1453934,-0.012019901,8.56726,0.0018674379,6.5957665,0.0023657042,3.5207562,0.00797106,3.1603537,0.0026603413,2.4974797,0.0067431815,1.5997922,0.0067213974,1.6904057,0.005844154,1.6569109,0.00623028,1.5355401,0.011897066,1.1175127,0.0021064098,1.1079074,0.0049046497,0.9568377,0.002760857,0.82106894,0.16310607280927836,0.1574730880098567,2053.840137094016,1290.961016359975,0.2810891,0.29947996,0.29019743,0.28283805,0.36192352,0.31592768,0.40863928,0.34782067,0.37750214,0.3224965,0.37824643,0.3213833,0.40331036,0.33757353,0.4226949,0.3194446,0.41992152,0.31087017,0.40305462,0.3155272,0.36867946,0.30506304,0.32632437,0.31899378,25.17722962331302,5.682338592387658,15.885919783121876,5.190174120906518,18.1058082876326,5.45939742584048,16.098683054287186,3.9701826757633536,17.89195032640876,2.9626522238902213,17.884426710730605,3.449432070000207,54.134151364810904,4.606617002310573,0.0797954,0.06974234,Russian English,russian45.mp3
-328.97668,63.56956,68.50346,49.363224,26.540882,30.552488,8.4852085,27.941353,4.0922523,23.896194,-12.074145,22.07257,2.832734,12.413773,4.749984,12.482083,-2.2643101,12.511723,3.0501318,8.8003235,-2.780236,9.898648,0.78923494,8.660558,1.1039317,6.85153,-0.014922431,11.304994,-0.05313352,9.960667,0.013185429,6.608923,-0.017195702,5.4334536,-0.0072132433,5.1205616,-0.0050430326,3.9675443,-0.018574322,2.2953842,0.0074091624,2.5509524,-0.012811125,2.4011836,0.015092004,1.6778291,-0.012309783,1.7862573,0.0007763401,1.7661463,0.0026948445,1.2704943,-0.0023944697,7.3392415,0.019712005,6.5342064,-0.010257406,4.159295,0.006522847,3.189958,-0.0007038796,3.0976205,-0.0018781743,2.6691449,0.005229753,1.5416654,-0.0046445746,1.6633368,0.008359617,1.515466,-0.009859991,1.168843,0.0035711008,1.172631,-0.0029776439,1.1600323,-0.0024514012,0.95175093,0.19682063612827036,0.17941526573944125,2207.7235781550453,1453.8526691922752,0.34977433,0.3442516,0.37093565,0.3509649,0.35326567,0.33908615,0.30739233,0.32196742,0.29951933,0.32867193,0.32199255,0.32990333,0.33854476,0.35011348,0.3806046,0.3436001,0.42526054,0.37376663,0.36236075,0.32339707,0.3609416,0.33781347,0.33995107,0.33575222,15.51149100150525,4.840836121239427,17.763395185254858,5.698689133498493,18.59375807463374,5.943648911671859,18.48638313515612,4.794266852575961,17.69128192186271,3.2316157071446034,18.46647008829244,3.532914599550698,54.877399361575996,4.845896633684232,0.027759014,0.03444508,Russian English,russian46.mp3
-215.8697,79.93659,94.128845,57.640663,16.605715,46.755318,-9.297326,33.719387,-7.115253,24.842703,-28.14634,20.532705,-10.39825,19.700542,4.9363327,17.838964,-22.760283,17.341034,2.8168335,12.587457,-24.87897,12.151544,-12.647168,11.546362,-16.819674,10.972969,0.04697583,14.13454,0.022526713,11.538975,-0.007952375,9.685323,-0.021348637,6.7201486,0.0032551803,5.384949,-0.0030586522,3.5258563,0.0011786483,4.0581365,0.01419528,3.6455746,0.008733439,3.311738,-0.0057912306,2.3704891,-0.012922527,2.2842655,0.009038201,2.3915455,0.00238317,2.1552145,-0.02759136,8.658878,-0.020397041,7.1999702,0.0017687747,5.7360587,0.016873483,4.1756606,0.00533782,3.5821133,0.0020064428,2.4415362,0.0071931784,2.320677,0.014043529,2.4101958,0.004980428,1.7779027,-0.0053737303,1.4687253,-0.0068760817,1.3744136,-0.001974331,1.6251292,0.0013124648,1.4351661,0.21568184468283583,0.19176855842376012,2227.5930216093075,1666.460377493851,0.19867645,0.2785183,0.14355123,0.20145458,0.2276362,0.31370434,0.30025277,0.34667164,0.25826982,0.28148714,0.21064694,0.23380329,0.25244078,0.2378663,0.44467673,0.38410813,0.44708583,0.31420195,0.5051645,0.36316508,0.3639941,0.32593447,0.26027447,0.29631862,21.530359715855596,4.628192629579836,18.59820518579909,5.465425303994037,20.194581729839747,5.258858468212483,20.037743070510896,5.088548255267927,20.27668696750732,3.879525500190877,23.575811763859704,5.526201433121186,62.43244104827548,5.874189755532241,0.15112604,0.09854874,Russian English,russian47.mp3
-259.5554,81.33324,92.992195,56.884098,-5.083648,33.29209,18.693256,29.660034,-17.255468,19.633278,-12.916335,13.9128475,-19.310577,14.701203,-14.181758,12.90489,-16.810535,12.089484,-16.572847,9.683911,-16.401033,9.071363,-8.350898,9.803273,-15.094323,7.924351,0.016394539,14.466349,0.00389631,11.776271,-0.012108328,6.57991,-0.01011334,5.451346,0.0046043657,3.9288228,0.020765899,2.4168484,0.0067124413,2.8165214,-0.0002467024,2.4087677,-0.0055444627,2.2170866,-0.013951859,1.7616705,0.0031281011,1.7566218,0.0003907827,1.9531027,-0.012687447,1.4744412,0.008083235,7.8462067,0.003063756,7.747176,-5.771746e-05,3.9858634,-0.0029325017,2.6408875,-0.012341486,2.3387625,-0.0041434146,1.522008,0.006598271,1.7315155,0.0058387574,1.5329092,0.0018473315,1.383039,0.0036216166,1.2505153,0.004432354,1.1637802,-0.0028892905,1.2266427,-0.002540539,1.0067056,0.14875458304911324,0.12289812054078421,1734.5753731383493,1073.7726955255957,0.2753925,0.27462542,0.28108302,0.2770948,0.31257448,0.30411872,0.30068603,0.2836927,0.31527305,0.30065012,0.35986862,0.31177524,0.462326,0.33416831,0.49227357,0.3329811,0.44811812,0.32669052,0.34405026,0.2713975,0.38293558,0.31557444,0.3269507,0.2945535,23.761225106279266,4.731733436972214,15.874815970618931,4.712705371295222,18.724449361638854,5.211784210989802,16.96682274241768,3.4254487744475135,18.31229478894223,2.821442770225499,19.88803398311761,3.3717772040213707,51.766614915117835,4.715863444851499,0.058508106,0.04924352,Russian English,russian48.mp3
-218.46242,83.606,93.57164,46.487576,12.735541,33.8708,31.641249,29.254564,-5.911913,25.653564,-9.831567,17.846031,7.3716497,12.342936,0.8020949,11.536613,-9.975535,13.379959,7.2875767,10.118162,-2.7767189,7.652244,3.1215007,7.846159,0.82715887,7.0089216,-0.045069627,14.505172,0.0020060376,9.332065,0.023989199,6.920398,0.0035681054,5.7014713,-0.00043391684,5.2979655,0.010032463,3.129213,0.0116807455,2.3701205,0.0019975242,2.1424532,-0.004382383,2.420075,-0.004134722,1.7856443,0.000709432,1.4469233,0.0015272115,1.5213149,-0.0038643156,1.2934586,0.010992987,7.8486776,0.004308791,6.1865087,-0.00085308804,4.6049047,0.00077258656,3.3877697,-0.004505061,3.2864704,-0.0075539956,1.881788,-0.002421227,1.6571993,8.512662e-05,1.384047,-0.0014871991,1.477839,-6.490505e-05,1.1685429,0.0056900587,1.0259048,-0.0027055491,1.1057041,-0.0066766376,0.86840284,0.12921887219760167,0.12949255758489503,1738.4309594681667,1151.011624300885,0.3036629,0.32019946,0.2157061,0.26351544,0.18721652,0.24962479,0.17744036,0.2443437,0.21645169,0.26899552,0.22208059,0.25655428,0.22874942,0.2665956,0.26304618,0.2984932,0.29902923,0.29235473,0.42999178,0.3322475,0.5800441,0.3782301,0.45459363,0.38066608,14.910667967865443,3.8816705089662915,19.170001194656294,5.79149397170457,20.846306491066183,6.924593120139219,18.84598183136251,5.732983990098532,17.885055847854343,4.044514176425466,18.465725614630642,3.5020086768930967,49.64117064813694,4.346670633746191,0.11042061,0.08540221,Russian English,russian5.mp3
-196.40254,92.14158,68.81705,47.30462,-10.672868,40.031277,31.512392,30.666193,-12.180616,25.244036,13.884293,13.090354,-12.156054,13.055683,5.760059,10.694442,-7.346682,10.810084,-6.0108457,10.961772,-0.34996045,7.582491,-1.9365776,8.003684,-6.1339664,7.2424235,0.23899813,14.07109,0.10128674,9.595451,-0.00387511,8.744856,0.013761227,5.9357433,0.016805097,5.5526824,0.019384759,2.4283206,0.0054251286,2.4206767,0.0027920615,2.1695454,0.0038640194,2.047101,0.012353826,2.0451446,-0.0024610488,1.4688209,-0.0047559757,1.5912488,0.0011232772,1.3186042,0.1472536,8.571485,0.053011622,5.9118886,-0.0053285584,5.4175634,0.008600706,3.6259394,0.0077644805,3.3849154,0.008663426,1.5664666,0.001159217,1.5938044,0.0018256672,1.4436015,0.00078035623,1.3022062,0.005488092,1.3700844,-0.0015802059,1.0213155,-0.0008158739,1.0800743,0.00064747344,0.838858,0.21041165865384615,0.1455778254538953,2351.360652532046,1045.6239800293195,0.2618612,0.21618593,0.30196208,0.23336075,0.46626014,0.31675532,0.4800003,0.31599733,0.4223585,0.3118723,0.39220038,0.29845703,0.48833996,0.3708836,0.4262205,0.32083213,0.34872958,0.30606294,0.3233867,0.278713,0.3505683,0.27294582,0.3809443,0.30546063,14.111879784079337,4.218801083912343,16.435880142548974,5.159615892579429,18.02508539626716,4.678231025744893,17.083727374335634,4.390055968376875,18.511726927973864,3.074939032011221,20.957237148257967,4.852936966191255,52.23378645879637,3.9413871119367374,0.061845656,0.04421,Russian English,russian6.mp3
-242.83237,80.23324,67.093124,51.106785,-7.339988,31.807072,10.40864,24.20258,-14.226483,21.029446,-4.932855,13.381404,-26.713507,14.734037,-2.9098115,11.741005,-9.631419,12.714247,3.5817091,9.314141,1.24777,8.298252,-2.768238,10.61241,4.7339897,9.542523,0.16471648,12.665216,0.108631544,10.341137,0.0056142174,6.1014295,0.011784476,4.29104,0.001063419,4.5628138,0.0015609583,2.5532596,0.005597533,2.521797,0.0067324676,2.3320715,0.0027624792,2.464128,0.0066909203,1.7286144,0.009870345,1.5368732,0.0096365865,2.1147785,0.0070434944,1.8264074,-0.0021147823,7.7921343,-0.0024386463,6.21494,-0.0013554199,3.6626194,0.0015797876,2.302356,0.003061299,2.6202917,0.0028405234,1.6165842,-0.000616999,1.7708329,0.000920253,1.5253854,0.0003068658,1.4823831,0.00033763735,1.1797947,-0.00096471765,1.046639,0.0011874178,1.2902697,0.0012420204,1.1903586,0.21365118415308498,0.164536192785032,2251.245416152819,1154.0981605141008,0.38281786,0.3233465,0.3357406,0.30229,0.32659188,0.29021916,0.32974127,0.3134915,0.3890893,0.33865234,0.39682004,0.32830396,0.35284972,0.31915343,0.3373698,0.340477,0.29595134,0.28815314,0.30926636,0.29974982,0.34233493,0.3167643,0.36757421,0.32164636,15.766192327049518,5.5930133748785105,17.683926227654023,5.694263891663941,19.384029695613265,5.450742567367145,17.15004381709848,3.850333439230944,18.071712953327683,3.242440973884182,19.228606058021565,3.309760928635076,53.416475210697875,4.286862021267521,0.052724164,0.049104005,Russian English,russian7.mp3
-222.93828,81.09352,78.20157,47.72686,-2.763521,22.55077,21.56659,23.279814,-13.581004,18.51169,4.171522,11.667591,-21.490591,15.374257,-5.7204685,10.562086,-8.845743,10.293454,-10.209223,16.135492,6.2713385,7.954441,0.08595859,9.14943,-3.914556,7.894249,0.13105392,12.065384,0.07006694,9.830462,0.0013640161,4.394799,0.0072643175,4.20346,-0.0047684177,3.5428638,0.0012308253,2.3631341,0.0009360038,2.600451,-0.003311819,2.0481915,0.0009288282,1.733215,0.009829743,2.8790774,0.007698821,1.4937403,0.004874687,1.6750907,-0.0041047772,1.3223193,-0.0022869713,7.214191,-0.002582626,5.435086,-0.0026052522,2.5700645,-0.0018616522,2.2196655,-0.0013236286,2.0132573,0.0019438862,1.3951887,0.0015825988,1.5951355,0.0029413663,1.2603389,-0.0016311074,1.219723,-0.0031582436,1.6808412,-0.00034481054,1.009001,-0.001553722,1.0140957,-0.00055033807,0.85942537,0.178369292974844,0.1323760548931514,2038.530858071015,941.6926588920367,0.48620033,0.32355964,0.3782081,0.28076172,0.38723055,0.28961438,0.45970538,0.33147657,0.42916927,0.31654966,0.36281368,0.2968772,0.31088796,0.2645198,0.33601156,0.28072402,0.352081,0.26217377,0.4018158,0.29161176,0.46241596,0.30703676,0.52211535,0.30791262,17.55148586270361,6.111924113774244,15.141662147719266,4.5624549687151825,18.02840320739758,4.538146359049742,16.333133986540076,3.157899792653351,17.65576477675575,2.9330387236525493,19.397946813458244,3.6172054353459204,52.43540160272305,3.579638679148607,0.052596338,0.050806426,Russian English,russian8.mp3
-226.09682,94.879295,113.50602,53.969753,29.121656,28.780422,33.074825,24.106133,16.347555,20.065086,10.746726,15.002967,-2.215087,15.827539,9.244661,12.280743,1.9453187,15.626112,7.5958495,10.873022,3.5089128,9.103281,9.414938,8.569392,2.5898836,9.031869,-0.038413,14.2871275,-0.016472448,11.076889,0.02212663,5.997504,-0.004536039,4.587018,-0.008625741,4.0841703,0.0050740545,3.1554167,-0.0020379885,2.5987072,-0.0022110338,2.1902971,0.006610037,2.856649,0.0067721396,2.1133387,0.0016787555,1.596451,0.00065855327,1.5568923,-0.003492416,1.781236,0.07047574,8.275878,-0.007715773,7.2739525,-0.019047901,3.6850631,0.0042145574,2.6508472,-0.0014402317,2.424488,-0.00025331925,2.0104718,-0.0026524193,1.7219992,-0.0041249795,1.4857656,-0.007212665,1.7587616,-0.007744192,1.4341782,-0.0020725382,1.0628853,-0.0012905048,1.0272474,0.0009456777,1.2286912,0.03720261116513437,0.03317716118103619,1198.0907623123976,1009.846525825294,0.17326611,0.21333691,0.1879042,0.26304471,0.19578788,0.2502584,0.23290908,0.23434201,0.3577859,0.24891518,0.5402149,0.26265928,0.65027976,0.3328703,0.65458596,0.36569253,0.67891777,0.37073553,0.6517216,0.33185813,0.43705902,0.23417813,0.2532154,0.22828265,23.682539282596604,4.509349317116039,16.877288997267716,4.784174599377635,18.42228308121182,5.250158823569896,16.825247869608102,3.723518214031551,17.56255423894833,3.0476912513309165,18.401312990380283,3.0542037052836633,51.391010301866665,5.022776551065481,0.12602374,0.042650238,Russian English,russian9.mp3
